image_id,strong_mu_greenspace,strong_sigma_greenspace,mod_mu_greenspace,mod_sigma_greenspace,slight_mu_greenspace,slight_sigma_greenspace,n_greenspace,lat,lon,angle,urban_cat,avg_mu_greenspace,avg_sigma_greenspace,abs_mu_greenspace,strong_mu_relax,strong_sigma_relax,mod_mu_relax,mod_sigma_relax,slight_mu_relax,slight_sigma_relax,n_relax,avg_mu_relax,avg_sigma_relax,abs_mu_relax,strong_mu_safe,strong_sigma_safe,mod_mu_safe,mod_sigma_safe,slight_mu_safe,slight_sigma_safe,n_safe,avg_mu_safe,avg_sigma_safe,abs_mu_safe,strong_mu_beauty,strong_sigma_beauty,mod_mu_beauty,mod_sigma_beauty,slight_mu_beauty,slight_sigma_beauty,n_beauty,avg_mu_beauty,avg_sigma_beauty,abs_mu_beauty
Yq0WEainPpMsDzo3Ti_QfA_85,28.16684065,1.966668904,30.58407359,2.253313993,31.52394011,2.518300156,20,47.72083953,-117.4948286,straight,1,29.94978275,2.246094351,4.949782752,28.89043533,2.148771136,31.94754574,2.543176618,33.68995938,2.702951633,16,31.31420827,2.464966462,6.314208269,29.54567923,2.096704214,36.54726871,2.752610011,39.39898363,3.095557122,15,34.4685647,2.648290449,9.468564704,31.94338349,2.280111864,36.95481385,2.824678542,37.62341506,2.876632621,15,35.2310656,2.660474343,10.2310656
omqHW6LFDcslJAguvdSyig_272,29.47373898,2.244681961,30.64341966,2.313771293,30.19327277,2.483796417,15,45.4797278,-122.6290189,straight,1,30.09485903,2.347416557,5.094859034,26.15971184,2.338630934,31.35199491,2.78961501,32.4963916,2.973439623,12,29.71676972,2.700561855,4.716769718,28.10497016,1.536704092,31.61576913,1.977987443,32.02819047,2.215716452,22,30.31043402,1.910135995,5.310434024,27.65804307,1.740861471,32.09372546,2.12007683,34.12437228,2.343157585,20,30.95218742,2.068031962,5.95218742
Mpxds4_IimSXEGDRITyMlA_188,21.25864325,2.219171851,17.4065692,2.768659615,16.25661807,2.772879226,18,47.50941781,-122.6845426,straight,1,18.53336642,2.586903564,6.466633582,23.89439833,2.242008882,23.20284772,2.423322887,23.73157296,2.425676175,17,23.61704591,2.363669315,1.382954091,29.74279576,1.918245729,34.43284201,2.481423991,35.0157088,2.695735797,17,32.71214672,2.365135172,7.712146723,23.19376661,2.312061515,22.70212443,2.608907832,21.97894953,2.68299433,15,22.65425213,2.534654559,2.345747873
UxVDP8oDMC4sD4_ZWAuiUA_55,23.99508927,2.382428946,25.35215559,2.561876588,23.52876693,2.93076226,14,48.74025566,-122.4750186,straight,1,24.31699235,2.625022598,0.683007651,23.78197353,2.237177317,25.27934153,2.369809026,27.14674185,2.51669858,12,25.33674653,2.374561641,0.336746534,29.31701091,2.183775719,31.32545305,2.438750956,31.08514742,2.622388838,17,30.51592224,2.414971838,5.515922238,23.00520193,1.792040258,24.36194009,2.091378484,24.00433799,2.20744839,19,23.74476548,2.030289044,1.255234518
ynRCj0r-kITnkbJzNb1pZw_270,18.77444605,2.025007975,16.92819386,2.349563056,17.44926117,2.468138803,16,45.51366276,-122.6570054,straight,1,17.77587883,2.280903278,7.224121173,20.51136473,2.1530222,20.75488139,2.292284139,18.03665264,2.565019018,16,19.84610861,2.336775119,5.153891392,21.78168867,2.57742789,18.44118346,2.952876759,16.46894696,3.239028522,10,19.10487212,2.923111057,5.895127884,22.77923608,2.057787516,20.37851443,2.235841478,17.81386172,2.388173205,16,20.44712254,2.2272674,4.552877456
O9XzgfJkxDo4KhjZ4lJ9MA_359,24.4242371,2.389029196,26.0688129,2.53696885,24.52191997,2.745047557,13,48.74579395,-122.4190072,straight,1,25.00520918,2.557015201,0.005209185,22.46736442,2.246809169,22.01610974,2.430809315,21.55153665,2.427104705,15,22.02354549,2.368241063,2.976454514,26.86637645,2.060069154,28.10219499,2.714231849,30.88871549,2.930550163,14,28.39586574,2.568283722,3.395865739,22.33870321,2.62212617,22.13104676,3.003940776,22.08272312,3.117805966,12,22.19258725,2.914624304,2.807412751
mCCWAMcYfA3n-9Ce28QguA_89,18.59682293,2.259950014,14.78745399,2.514328055,14.5895291,2.718846191,15,45.79118162,-122.5510586,straight,1,16.12254196,2.497708087,8.877458042,26.11761207,2.071967441,25.0979451,2.353991633,23.67963666,2.555634949,17,25.0495534,2.327198007,0.049553402,27.85622314,2.521468853,29.61308338,2.652424241,28.62210866,2.999656723,10,28.685222,2.724516606,3.685222003,24.30303688,2.048968795,21.76170485,2.356942864,21.63556087,2.527833238,14,22.67184609,2.311248299,2.328153906
HNhQ5Hxjk-j5K-24ce1HCA_269,15.56141337,2.750311424,15.75885018,2.768762762,15.40803674,2.82162542,13,45.52666455,-122.6740587,straight,1,15.57712089,2.780233202,9.422879109,14.63169047,2.53460304,13.19869737,2.602614101,12.22086838,2.774268118,15,13.38558609,2.637161753,11.61441391,21.44118088,2.061487399,19.52395264,2.291205538,15.72689247,2.535198788,14,19.09255329,2.295963908,5.907446709,21.38986659,1.938940202,19.08298133,2.195219583,17.65782457,2.475851489,17,19.52957168,2.203337091,5.470428324
_-UnVP2Sf-7gspc5mTJYpQ_90,26.7688471,2.779274179,32.040311,3.369654921,34.98886149,3.823129362,8,47.0349102,-122.7604888,straight,1,30.81449872,3.324019487,5.814498724,22.28574281,2.236018837,24.39482959,2.690674179,24.21485063,2.737861444,13,23.54274965,2.554851487,1.457250351,27.38996079,2.484979051,30.81267467,3.076275887,29.9219294,3.218912169,10,29.21937565,2.926722369,4.21937565,25.82347231,1.984160195,27.6135422,2.283201263,30.26096767,2.500638471,17,27.73018507,2.255999976,2.730185073
OPeTbp0xxk0C7KIXtkjZOQ_269,17.76538603,2.363954379,13.26829533,2.913539231,13.10883402,2.8866599,16,45.53135848,-122.9155335,straight,1,14.92837846,2.721384503,10.07162154,21.43574861,2.022285911,19.93975985,2.213895997,19.22561662,2.41508835,17,20.26620871,2.217090086,4.733791295,25.69421054,2.622110294,25.14491686,2.800719511,26.42777654,3.065869247,10,25.73473544,2.829566351,0.734735437,23.80680742,1.960096058,24.37751004,2.45727085,23.88133244,2.481070651,16,24.00548242,2.299479187,0.99451758
pcM6Qt-8on8GycXHW-uGtw_292,34.1249551,2.24050189,38.84370524,2.566826315,43.12007362,3.011237744,15,48.73405115,-122.4790462,straight,1,38.25639858,2.606188649,13.25639858,33.64583063,2.327648169,42.72761296,3.33280775,43.1207302,3.281914713,14,39.07134701,2.980790211,14.07134701,25.13152174,2.07936886,25.69479832,2.2015638,25.59134285,2.289466689,18,25.46440903,2.190133116,0.464409033,31.63496951,2.050858594,38.80549714,2.652891774,39.15314876,2.62679128,19,36.10400628,2.443513883,11.10400628
bScqYDp0LU42mz2uI7ytrg_92,30.96424426,2.52192013,34.50681522,2.915247619,37.25784575,3.486895676,11,46.99596547,-122.748856,straight,1,33.90686596,2.974687808,8.906865963,29.01947177,2.763901268,29.51979154,3.205159329,29.26636604,3.228487568,13,29.25593421,3.065849388,4.25593421,25.3954392,1.819945938,25.18856198,2.104294991,25.70153245,2.17690752,19,25.42394043,2.03371615,0.423940427,28.78373939,2.492154681,28.15928125,3.077546798,29.00060884,3.086153904,11,28.65744599,2.885285128,3.657445993
OqXIbBogZ0fy-FVFIyMi-g_0,23.58906566,2.12796216,22.84060458,2.501853625,22.3177319,2.614315486,17,47.69647016,-117.4357778,straight,1,22.96177496,2.414710424,2.038225037,20.52515277,2.068151715,15.50754294,2.914107106,15.17149351,2.955886511,15,17.49249095,2.646048444,7.507509045,22.59497856,2.158819095,22.37192503,2.344005915,22.37793754,2.778408516,13,22.45633042,2.427077842,2.543669577,22.24419604,2.394648374,20.72093856,2.77535261,19.92073688,2.831907941,12,21.033523,2.667302975,3.966477002
ETUytomk01JZxACTZwIgUA_42,28.17301842,2.077304758,29.97894458,2.513317158,29.18526743,2.731140471,14,47.77770541,-117.4157552,straight,1,29.04756226,2.440587462,4.047562259,28.11990808,2.015450979,29.32157585,2.379061468,30.58807644,2.564677883,14,29.24319077,2.31973011,4.243190771,26.30390074,2.130695097,26.10593735,2.376767885,28.34026791,2.672102756,13,26.84079025,2.39318858,1.840790251,26.22872819,2.375329156,30.03739497,3.026550459,29.7657788,3.024667225,11,28.4725164,2.808848947,3.472516398
VXkdvrGZepnnApZhYCu8LA_89,27.90620495,1.882344735,26.05053514,2.052156168,27.90002301,2.21772408,21,47.70252988,-122.6315785,straight,1,27.28894226,2.050741661,2.288942263,25.83241542,2.636365508,24.04463589,2.937314908,24.27574254,3.180779241,12,24.77062666,2.918153219,0.229373344,25.06694042,2.479917397,25.23875767,2.905247411,28.10164977,3.212758768,10,26.01500693,2.865974525,1.015006929,20.76554042,2.597242022,19.83667037,2.703195328,18.67427951,2.950739379,13,19.80348955,2.750392243,5.196510448
fOmVWn3Gh3qQG--V6I6rEQ_359,21.92039958,2.211124568,17.88332377,2.743697813,17.69173028,2.801349503,15,48.72318658,-122.4957965,straight,1,19.38064617,2.585390628,5.619353828,20.51192948,2.235878485,18.26129856,2.69155046,18.36381839,2.721167388,16,19.14159525,2.549532111,5.85840475,23.38468188,2.182849593,22.97754811,2.460284906,21.01105156,2.986788097,12,22.58410901,2.543307532,2.415890994,23.59290187,2.280222284,23.37996323,2.50783415,24.29730989,2.585880659,15,23.74608249,2.457979031,1.25391751
PYPr0jDi0kQ8WHuLj1vGBw_130,24.74218407,2.402097894,23.17594037,2.826338728,21.84182188,3.010205471,12,48.89264554,-122.6184465,straight,1,23.36538897,2.746214031,1.634611028,25.25958219,2.003890362,24.59217974,2.224173411,24.04219039,2.331749439,17,24.66273056,2.186604404,0.337269444,22.42868301,2.112936554,21.96172904,2.375117402,23.31489602,2.457877496,15,22.55469178,2.315310484,2.445308224,20.06345078,2.345397472,21.44506705,2.596541741,20.54641677,2.730334597,13,20.6654355,2.557424604,4.334564497
DFQi7XRF0R_W37oB2fJkPQ_270,23.86948238,2.270678971,22.28003615,2.49614542,22.57229386,2.615720624,14,45.51285243,-122.5791622,straight,1,22.9435743,2.460848338,2.056425696,25.07161381,2.428191567,24.25670291,2.7792316,23.84403136,2.791180684,12,24.42287128,2.666201284,0.577128721,25.70310779,1.659139265,25.59417195,1.886968436,27.00943624,2.051193498,20,26.06055392,1.865767067,1.060553923,23.4858393,1.965884729,21.98930932,2.237864197,23.25208319,2.273497516,16,22.932909,2.159082148,2.067091
WEf0hC1v8Yhdf27u94gwhg_270,22.15860056,2.620835496,15.78519203,3.483680966,15.42816098,3.501589703,8,45.53048306,-122.9059657,straight,1,18.22689491,3.202035388,6.77310509,25.40638599,2.305628625,23.81035245,2.77612754,23.85008773,2.797596974,13,24.4239066,2.626451046,0.5760934,25.77550224,2.257812178,26.01799956,2.446919111,25.93295209,2.682630078,14,25.90438301,2.462453789,0.904383007,26.92008712,2.420955405,28.12033159,2.538281618,26.94767781,2.612073271,12,27.32636836,2.523770098,2.326368364
lwP1BRyvWFYY1mHJHgkR6w_2,23.53247396,1.68164419,21.13499003,2.090554979,21.24203,2.131764237,21,45.54830417,-122.6510121,straight,1,22.09205966,1.967987802,2.907940342,22.26007223,1.72161273,23.38256822,2.033857477,24.62269129,2.10426845,21,23.34208001,1.953246219,1.657919991,28.46311805,1.914687273,30.74923954,2.120735198,33.04297133,2.344342766,18,30.59746192,2.126588412,5.59746192,23.27081535,2.095978504,23.54004464,2.598877297,23.39290276,2.691142373,14,23.39158054,2.461999391,1.608419464
KRdLE4V8pthAT5olQgc8Cw_179,28.80462936,2.509290409,28.68403918,2.787152316,28.32244873,2.836055892,13,45.6409709,-122.6492745,straight,1,28.6124657,2.710832872,3.612465696,30.2125386,2.050791568,33.42503742,2.593441884,35.20120269,2.806436921,16,32.66573975,2.483556791,7.665739755,26.58676769,2.164988207,31.1026045,2.729058852,31.4303158,2.76513862,13,29.4493398,2.553061893,4.449339798,27.98731938,2.264269902,27.59668838,2.488650774,27.17509582,2.663659866,12,27.60837438,2.472193514,2.608374375
lrZb6dcJAGrb5d_k6x1uxQ_180,28.57615761,2.136435828,28.88029231,2.596295265,29.70195347,2.627404587,15,45.45983661,-122.4967531,straight,1,29.0183747,2.45337856,4.018374699,23.3017733,1.9472252,23.22811084,2.376018473,23.13803145,2.417241233,16,23.22852926,2.246828302,1.771470736,25.26031181,1.903473357,23.15153476,2.367954621,22.31956087,2.476623774,16,23.72272464,2.249350584,1.277275358,24.31904137,2.234219255,24.69774765,2.510661468,25.59041877,2.680963244,13,24.83185692,2.475281322,0.168143078
dblIvrrmz7gnOn9y7N6rJA_236,15.27932444,2.133174603,12.12288828,2.490778739,10.80456675,2.691116195,17,48.74930662,-122.4767979,straight,1,12.91992776,2.438356512,12.08007224,18.5992047,2.457983914,16.67134428,2.796939827,9.607282471,3.661740521,13,15.56785845,2.972221421,9.432141553,18.92321541,2.501238647,13.15845118,3.15674722,12.66975825,3.503287128,11,15.31933305,3.053757665,9.680666947,20.54766613,1.893184854,19.27082976,2.170429557,16.70248413,2.414520738,18,18.99339601,2.159378383,6.006603991
73QXRo_oKswslHpsouMYeg_333,30.14579375,2.254580625,30.88007505,2.381438331,31.88193631,2.490238881,15,47.63412651,-117.3983901,straight,1,30.94065188,2.375419279,5.940651877,31.09226323,2.682128351,34.69915668,3.300844917,34.80094315,3.308345468,12,33.35565482,3.097106246,8.355654824,27.44974854,2.015996892,26.77235307,2.409062713,26.67288315,2.440667763,17,26.99588618,2.288575789,1.995886178,32.86913045,2.908655922,38.94622022,3.447476548,41.7008359,3.830402077,9,37.41520137,3.395511516,12.41520137
S7BmwxWW_Lu7cbtSx1HkwA_183,27.31330805,2.209506699,29.59826372,2.503715456,29.05430758,2.579570143,14,47.01613264,-122.8635795,straight,1,28.59393941,2.430930766,3.593939408,28.42762091,2.391392473,27.89060939,2.507297552,27.5666772,2.589814886,14,27.97329445,2.496168304,2.973294455,29.94838831,2.105864153,32.49659617,2.356283933,36.38446311,3.008868382,16,32.56324265,2.490338823,7.563242654,26.82505528,2.221801632,29.51821185,2.812871852,28.66184199,2.83740076,12,28.21084837,2.624024748,3.210848367
8y8vcob05PIBNTKB0VLH_w_274,29.15946715,2.025425429,30.64850444,2.172870325,32.5483444,2.353494918,16,45.71666092,-122.6239381,straight,1,30.70077242,2.183930224,5.700772419,25.61684718,2.023799772,25.41836822,2.194442269,25.47376155,2.293087294,17,25.50656232,2.170443112,0.506562323,24.98374949,1.834346655,23.58457678,2.092178955,25.25806756,2.291872744,17,24.60753077,2.072799451,0.392469229,26.0238739,2.533654507,25.21388134,2.885850533,25.86336894,3.231717042,11,25.70945282,2.883740694,0.70945282
QKd5oJ6-fR7qeYpesR2c0w_36,22.03728499,2.742153974,18.37132624,3.09894252,18.4793023,3.271228309,10,48.77664335,-122.5014993,straight,1,19.75079344,3.037441601,5.249206562,23.20777216,2.31810342,22.2218733,2.847131043,21.96405151,2.957121255,11,22.52355244,2.707451906,2.476447562,20.85265297,2.328156051,19.42775334,2.501512443,16.80515163,2.862157633,14,19.16960371,2.563942042,5.830396289,20.91675258,2.454243445,19.84528261,2.743568171,20.43369051,2.849694249,11,20.4179799,2.682501955,4.582020099
9v5uusB1a1YJ1kl1osQmVg_356,30.88727304,2.139366427,32.42583696,2.375107348,30.79677805,2.46330358,18,47.60966592,-117.2540698,straight,1,31.35933742,2.325925785,6.359337421,23.08926721,1.890513524,25.96421751,2.17180495,26.2456042,2.211479532,17,24.99758613,2.091266002,0.002413865,24.62537904,2.078579058,26.39923864,2.318743544,26.59076044,2.713105082,12,25.78812159,2.370142562,0.788121587,26.4212856,1.945577959,27.52762491,2.416705093,27.3577067,2.57010344,19,27.04560297,2.310795497,2.045602966
9K5GHeohCjV6Yp2dHHzCtg_145,31.05175839,2.300771024,30.65748365,2.596024724,29.9863504,2.755265601,16,48.00438929,-121.998609,straight,1,30.59642788,2.550687116,5.596427884,32.17946899,2.929605016,33.19105847,3.133357663,32.52652646,3.167259085,11,32.62242435,3.076740588,7.622424349,21.95708206,1.900577606,20.24198354,2.108870247,20.27899595,2.330187401,14,20.88437403,2.113211751,4.115625968,28.13024453,2.093933762,31.59460693,2.469756197,33.79176778,2.703119251,17,30.92258216,2.422269737,5.92258216
gPYBvJCjQQUvEcH8GiLGqw_180,17.40923428,2.649890921,13.11760451,2.972100338,13.01202186,2.987862766,13,47.65765291,-117.4250296,straight,1,14.6285024,2.869951342,10.3714976,17.04136756,3.175813614,16.27239889,3.339730377,17.19480279,3.492237435,10,16.83450399,3.335927142,8.165496013,22.02775308,2.092074226,20.24110888,2.387143603,19.85295431,2.436896582,14,20.77254263,2.305371471,4.22745737,21.24553251,1.647005529,18.22725582,2.037297612,18.37396805,2.121856456,23,19.43909216,1.935386532,5.56090784
z1ZJ2x13NX1vem0Wwio5iw_129,29.85557368,2.44039285,30.91979401,2.562526153,30.55825267,2.595217654,16,47.67672563,-117.4721809,straight,1,30.43436442,2.532712219,5.434364423,25.73688643,2.375861548,27.71049604,2.654328263,28.55316606,2.721400381,13,27.26328463,2.583863398,2.263284632,31.14596428,2.345817351,35.32645114,2.944386798,37.49604859,3.204884096,12,34.3012246,2.831696082,9.301224602,33.95589576,2.688204905,37.7032415,3.240155408,38.22952735,3.252680408,13,36.45615813,3.060346907,11.45615813
3OxxWV43ylth_r9ULdz9PA_248,26.50025455,2.170525333,27.71073577,2.436592823,27.11552608,2.499626688,15,48.73191093,-122.4753357,straight,1,27.08469887,2.368914948,2.084698874,31.09224625,1.802937563,33.9567914,2.09048826,34.08103091,2.087399616,24,32.94539659,1.99360848,7.945396591,26.02060793,2.075499826,26.49941483,2.262004605,28.93798234,2.529591506,14,27.05529074,2.289031979,2.055290739,32.50039032,2.375150915,33.45365047,2.617603943,33.54083937,2.633557158,14,33.14231306,2.542104006,8.142313063
A19I2vsLhuEjmTOJmPWkhg_90,24.8564901,1.895289092,21.75310454,2.327460888,20.35950424,2.508125082,16,45.52784511,-122.5855148,straight,1,22.55089332,2.24362502,2.44910668,22.24743328,1.693661565,21.33965276,1.926717786,19.00310355,2.142236,21,20.98773099,1.920871784,4.012269009,22.29388278,1.962249141,25.86178623,2.428122781,25.3792031,2.615076941,15,24.32572081,2.335149621,0.674279192,26.03747929,2.192141377,26.48655226,2.352734221,26.3985491,2.372734262,15,26.30082162,2.305869953,1.300821617
FY8d_riIrenOh2xDAKC9pA_180,19.26287353,3.168269472,15.73366934,3.778796079,12.10886512,4.350690694,6,45.58282641,-122.6716833,straight,1,16.08024537,3.765918748,8.919754633,21.21503172,2.322270991,17.60975556,2.613510772,15.80565344,2.822411086,12,18.39197042,2.586064283,6.608029576,18.4473277,2.321407326,12.58227455,3.374411644,13.53549559,3.543984272,15,15.35202151,3.079934414,9.647978494,17.57738422,2.283791415,13.05752853,2.576582538,10.49929036,2.824738982,15,13.9672338,2.561704312,11.0327662
YYcPTtLhhQ2P9sF-XaxB1w_83,29.03381114,2.878128343,31.79935475,3.362776423,30.63002235,3.566024196,9,47.73255268,-122.6690519,straight,1,30.40643615,3.26897632,5.406436155,27.30778297,1.937263365,28.37751141,2.197186433,29.0580038,2.375916576,15,28.18661147,2.170122125,3.186611468,23.36928292,1.79649265,22.23433269,1.953242429,24.06558076,2.073303501,21,23.21117163,1.94101286,1.788828373,27.84095753,2.294331258,29.26823843,2.657293818,28.83010483,2.840862874,12,28.60140669,2.597495983,3.601406693
GzewF34xEvf56P2_I3RbJg_359,18.0026131,2.333123071,16.52208232,2.653314563,17.62761607,2.814910617,14,47.65765931,-117.4196135,straight,1,17.40712561,2.600449417,7.592874385,21.43705364,1.863613076,14.72274104,2.648365741,14.93728931,2.740660102,18,17.60073984,2.417546307,7.39926016,22.27454526,2.123743416,21.42241922,2.494770679,21.87392556,2.577814163,14,21.88000462,2.398776086,3.119995382,24.87887326,2.336114311,20.28313284,2.882068795,21.30527049,3.043419349,11,22.37001669,2.753867485,2.629983305
xoeq-eAScJ5saWqmwRLCFA_270,22.91317634,2.257592134,22.91685654,2.614777471,23.02603251,2.714413923,12,45.56406219,-122.65999,straight,1,22.94918259,2.528927842,2.05081741,23.1061873,1.70379121,20.39785235,1.989537176,20.61345687,2.08638219,21,21.47694047,1.926570192,3.523059528,21.70643748,2.286731479,17.9913636,2.646216124,17.59757802,2.685859332,14,19.23597652,2.539602312,5.764023475,20.04751824,2.729828605,19.11535033,3.101386672,19.13587104,3.17449913,12,19.46198261,3.001904802,5.538017391
YcNZEnyiCo5tlyaaZbadKQ_270,19.67409257,2.449288853,15.80089366,2.958479762,15.20862639,3.311151591,12,48.71723962,-122.5004607,straight,1,17.13875697,2.906306735,7.861243032,20.06189724,2.193149069,17.02644012,2.490189549,16.30366252,2.617329489,15,17.92019902,2.433556036,7.079800979,23.23920963,2.289814496,23.32739437,2.554747415,22.15143741,2.799946293,13,22.94056692,2.548169402,2.059433082,24.04464506,2.178458535,21.79652837,2.686014073,22.03387967,2.700946391,15,22.72851235,2.521806333,2.271487649
VJqsre2dp7_ZQxIrIqH8Ow_35,24.51969703,2.73666268,23.04486569,2.878359827,21.25245191,3.230214398,10,47.62314905,-117.2430277,straight,1,23.02924173,2.948412302,1.970758266,24.8089645,2.007992114,26.63444143,2.496663827,26.73465059,2.551376511,18,25.96041117,2.352010817,0.96041117,27.01091375,2.077272374,28.79882249,2.463412049,29.86996711,2.671289102,14,28.43445797,2.403991175,3.434457967,25.14535796,2.170979756,26.15352088,2.362015578,25.61900208,2.593038438,15,25.62540318,2.375344591,0.625403178
xd0zWDLyMlw3_OWyNPPUPw_105,24.18201949,2.13462481,24.12147786,2.720748496,23.9088907,2.69717635,16,47.63716478,-117.2287024,straight,1,24.07966651,2.517516552,0.920333486,21.17293103,3.386509608,20.64378474,3.768661815,20.51209535,3.78628875,8,20.79106715,3.647153391,4.208932846,23.31200525,2.131849974,21.24934469,2.401638015,21.46164657,2.443306846,15,22.06374456,2.325598278,2.936255444,24.23332713,2.910910211,22.29652822,3.463896179,22.39880293,3.480431696,9,23.05205603,3.285079362,1.947943969
Glv8GuRDCDVEAMrhVPdonA_182,21.51387201,2.533269131,17.97588328,3.298121026,17.07449604,3.343696673,12,45.51835006,-122.9719685,straight,1,19.10628374,3.058362277,5.893716262,24.73833975,1.936815016,24.05453006,2.238532765,23.3113444,2.461508747,17,24.09187505,2.212285509,0.908124947,24.97505659,1.941336036,24.43092267,2.135354047,26.15992627,2.480696593,15,25.13575615,2.185795559,0.13575615,26.15092116,2.043672958,27.15992402,2.326499593,26.49110635,2.46475797,17,26.58245179,2.278310174,1.582451788
7I0GS7e6R7NsNTQcKNt5iQ_0,28.3418276,1.760528877,29.68280386,1.999851239,29.75793499,2.145006812,20,47.6117082,-117.3842912,straight,1,29.20917527,1.968462309,4.209175272,30.01484838,2.294695906,33.90751112,2.725612095,33.06502164,2.856599881,16,32.18006672,2.625635961,7.180066722,24.51753979,2.184599334,27.45167963,2.614106368,26.88232791,2.715125503,12,26.16688534,2.504610402,1.166885338,29.67286109,2.310272924,30.96041547,2.633409561,33.46631363,2.9354633,12,31.21738265,2.626381928,6.217382651
MIyq-zw7OS4UKx3EK9Adjw_90,25.50318755,2.193098143,27.08146398,2.521108122,26.99034115,2.661637101,14,47.62152762,-117.3917632,straight,1,26.46771334,2.458614455,1.467713344,34.11802361,3.06694319,33.29166262,3.735042225,33.26393194,3.730835586,8,33.59567714,3.510940334,8.595677135,24.82995302,2.157903846,25.17520808,2.210130455,24.18942624,3.014488969,10,24.7848523,2.46084109,0.215147697,27.17865878,2.1319945,29.31006791,2.588119084,29.89303663,2.711551896,15,28.66906194,2.477221827,3.669061943
YYcA8TRWrCItkhub9Tl8yw_83,18.70441503,2.453735595,20.06080563,2.845647026,18.72940888,3.128200876,12,48.03190424,-122.1346735,straight,1,19.15373049,2.809194499,5.846269512,28.95756421,2.890311422,26.12568187,3.43130824,26.3057904,3.396125543,8,27.23400949,3.239248402,2.234009487,30.33296936,2.581924366,33.58931046,2.922699672,33.96195847,2.881000027,11,32.53794206,2.795208022,7.537942064,23.41995433,2.038960881,19.87242118,2.490168135,21.53490946,2.644493136,16,21.73715934,2.391207384,3.262840662
0mLY4oDzb_h8c5NZ3JjdAg_270,21.04471644,2.626232292,16.98990666,2.9391453,15.85852492,3.167292127,9,47.65656749,-117.4232114,straight,1,18.13461185,2.910889906,6.865388152,19.14370379,2.105822984,17.39429405,2.249606797,15.2139398,2.738426049,16,17.4211837,2.36461861,7.578816297,22.89800166,2.099314036,23.23513679,2.409119123,22.99156392,2.504807775,14,23.035368,2.337746978,1.964631998,23.14968551,2.067599448,21.0817148,2.383144334,20.25267874,2.530885874,15,21.59975225,2.327209885,3.40024775
s2yXlWkv_omr_wRo6jKXSw_141,24.05386618,2.729619565,19.71919442,2.979020214,19.10716238,3.053997298,12,45.40437139,-122.5028489,straight,1,21.06707915,2.920879025,3.932920847,27.32091019,2.175212138,27.33419817,2.390050702,27.44484068,2.512257774,15,27.36392156,2.359173538,2.363921564,29.1631492,2.299446154,32.05850072,2.556772303,32.69980376,2.96454299,14,31.16208162,2.606920482,6.162081619,28.00501598,2.552263263,28.76173544,2.926573504,28.99938334,2.921516162,12,28.5617477,2.800117643,3.561747696
Ao8xow-EhxEu96ZmFrym_g_286,31.56007086,2.161238711,35.59029348,2.503616287,36.71649813,2.674797639,16,45.50664491,-122.6882052,straight,1,34.42220696,2.446550879,9.422206959,26.66581169,2.019252043,26.36400776,2.246383631,26.26861088,2.355608559,16,26.44384111,2.207081411,1.443841113,22.46144261,2.189769203,21.6935228,2.51113944,20.3512301,2.799034639,13,21.58720826,2.499981094,3.41279174,27.47115578,2.74220318,31.40166158,3.527779335,31.58406809,3.513923973,10,29.9205808,3.261302163,4.920580803
CHw99X_2WJ3D2P849dAz2A_180,22.03431748,3.051365146,22.26690344,3.397445107,21.81576843,3.379795635,10,45.56386621,-122.6904089,straight,1,22.0384525,3.276201962,2.961547502,26.76141023,2.640721793,27.64469165,2.877321765,27.81847476,2.909555465,12,27.3878919,2.809199675,2.387891903,25.90013371,2.07061017,25.61231154,2.254055231,25.02815241,2.592510499,14,25.54653334,2.3057253,0.546533337,24.08504028,1.801892528,25.32143091,2.011861454,24.54377604,2.05705321,24,24.62956021,1.956935731,0.370439792
THlEtHzZ6HM0_dU56FPKGQ_90,24.77190585,2.603486104,25.40890223,2.856697119,25.11667521,3.046744532,12,45.57002199,-122.6259409,straight,1,25.08831362,2.835642585,0.088313616,20.83558102,2.570596308,18.87156397,3.044554751,17.99204197,3.233371746,13,19.35076566,2.949507602,5.649234338,26.76219016,2.166281175,27.99298302,2.402690414,28.5775398,2.518910217,14,27.72934378,2.362627268,2.729343775,28.44860366,2.142580828,26.91530664,2.496969752,27.17426782,2.558247849,14,27.56458233,2.399266143,2.564582332
fCpVNtEnJdYwDI0xFiJS9Q_90,17.89636181,2.451533168,12.3579998,3.216782105,11.75825649,3.240081591,15,47.65851664,-117.4166964,straight,1,14.37670421,2.969465622,10.62329579,14.17522817,2.263719838,13.69000763,2.348949808,13.09241785,2.47375068,19,13.66859894,2.362140109,11.33140106,24.18691453,2.002622001,20.05604746,2.462932058,18.39060685,2.80384749,12,21.21985412,2.423133849,3.780145878,17.81743728,2.543393009,11.1198153,3.469216998,11.40385168,3.515635684,13,13.92985963,3.176081897,11.07014037
Fviu-X9JCFnmCuovoJopmA_134,28.19631977,1.846724683,37.73640444,2.886818531,38.44480827,2.817085916,21,45.60382597,-122.7069661,straight,1,33.78229042,2.516876377,8.782290423,35.79857174,2.788431283,42.11467682,3.467850428,42.25816609,3.462159556,15,39.73852081,3.239480422,14.73852081,23.88672696,2.335665063,23.54292887,2.591501703,23.73373492,2.618680343,12,23.7269408,2.51528237,1.273059204,30.32997672,2.346493073,32.55196803,2.870995003,33.2677568,3.286620467,13,31.87604004,2.834702848,6.876040039
